59
# x y z
0	0	0
10	0	0
20	0	0
30	0	0
40	0	0
50	0	0
60	0	0
70	0	0
80	0	0
90	0	0
100	0	0
110	0	0
120	0	0
130	0	0
140	0	0
150	0	0
160	0	0
170	0	0
180	0	0
190	0	0
200	0	0
210	0	0
220	0	0
230	0	0
240	0	0
250	0	0
260	0	0
270	0	0
280	0	0
290	0	0
300	0	0
310	0	0
320	0	0
330	0	0
340	0	0
350	0	0
360	0	0
370	0	0
380	0	0
390	0	0
400	0	0
410	0	0
420	0	0
430	0	0
440	0	0
450	0	0
460	0	0
470	0	0
480	0	0
490	0	0
500	0	0
510	0	0
520	0	0
530	0	0
540	0	0
550	0	0
560	0	0
570	0	0
580	0	0
1595
# a b m n err i ip iperr k r rhoa u valid 
1	2	3	4	1.00048914025690e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.42456930814701e+02	0.00000000000000e+00	4.92387394068444e+01	0.00000000000000e+00	1
1	2	4	5	1.00236923177648e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.25757711360030e+03	0.00000000000000e+00	5.27962763540073e+01	0.00000000000000e+00	1
1	2	5	6	1.00634528954342e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.80279643983879e+03	0.00000000000000e+00	6.03815296044017e+01	0.00000000000000e+00	1
1	2	6	7	1.01310526562048e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.03702825422861e+03	0.00000000000000e+00	6.82698028260863e+01	0.00000000000000e+00	1
1	2	7	8	1.02326573530463e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.85097274714405e+04	0.00000000000000e+00	7.97969656835656e+01	0.00000000000000e+00	1
1	2	8	9	1.03743407720721e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.41900426146974e+04	0.00000000000000e+00	9.13235892983838e+01	0.00000000000000e+00	1
1	2	9	10	1.05626217746105e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.84593332369615e+04	0.00000000000000e+00	1.02248627664729e+02	0.00000000000000e+00	1
1	2	10	11	1.08044205030324e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.39379634713545e+04	0.00000000000000e+00	1.17157591253766e+02	0.00000000000000e+00	1
1	2	11	12	1.11061672222179e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.43150531156434e+05	0.00000000000000e+00	1.28428240266131e+02	0.00000000000000e+00	1
1	2	12	13	1.14750624742372e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.08160790749783e+05	0.00000000000000e+00	1.41879726637574e+02	0.00000000000000e+00	1
1	2	13	14	1.19169474002682e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.90347195511775e+05	0.00000000000000e+00	1.52700924240040e+02	0.00000000000000e+00	1
1	2	14	15	1.24355605023578e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.90419813263213e+05	0.00000000000000e+00	1.62301753647083e+02	0.00000000000000e+00	1
1	2	15	16	1.30391514569329e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.08644495823783e+05	0.00000000000000e+00	1.68490261794079e+02	0.00000000000000e+00	1
1	2	16	17	1.37297082819605e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.45144559917177e+05	0.00000000000000e+00	1.70501581623116e+02	0.00000000000000e+00	0
1	2	17	18	1.45137714690590e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.00153059409201e+05	0.00000000000000e+00	1.75520948410687e+02	0.00000000000000e+00	0
1	2	18	19	1.53956190980069e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.74156282123025e+05	0.00000000000000e+00	1.80663323061177e+02	0.00000000000000e+00	0
1	2	19	20	1.63763159536176e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.16793569706898e+06	0.00000000000000e+00	1.86402884316142e+02	0.00000000000000e+00	0
1	2	20	21	1.74603843398680e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.38254593449906e+06	0.00000000000000e+00	1.83935014981487e+02	0.00000000000000e+00	0
1	2	21	22	1.86509715514360e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.61926742563811e+06	0.00000000000000e+00	1.84999357922409e+02	0.00000000000000e+00	0
1	2	22	23	1.99553742821564e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.87955864442729e+06	0.00000000000000e+00	1.94554413920603e+02	0.00000000000000e+00	0
1	2	23	24	2.14034488132903e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.16502013393113e+06	0.00000000000000e+00	1.96579565420334e+02	0.00000000000000e+00	0
1	2	24	25	2.30407039596290e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.47737474254445e+06	0.00000000000000e+00	1.91554063597197e+02	0.00000000000000e+00	0
1	2	25	26	2.49241155636228e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.81846289397169e+06	0.00000000000000e+00	1.91839517968691e+02	0.00000000000000e+00	0
1	2	26	27	2.69897025719065e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.19025123779804e+06	0.00000000000000e+00	1.88028459679077e+02	0.00000000000000e+00	0
1	2	27	28	2.88541441745431e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.59485162058825e+06	0.00000000000000e+00	1.87521138841625e+02	0.00000000000000e+00	0
1	2	28	29	3.03354548991948e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.03455197347907e+06	0.00000000000000e+00	1.99856902293864e+02	0.00000000000000e+00	0
1	2	29	30	3.33956637244498e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.51185523780400e+06	0.00000000000000e+00	1.94665188131639e+02	0.00000000000000e+00	0
1	2	30	31	3.82635276454880e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.02952781275150e+06	0.00000000000000e+00	1.70149790391450e+02	0.00000000000000e+00	0
1	2	31	32	4.48147527752785e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.59066148560774e+06	0.00000000000000e+00	1.56120398991580e+02	0.00000000000000e+00	0
1	2	32	33	5.31220413947316e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.19874654288500e+06	0.00000000000000e+00	1.42723686585887e+02	0.00000000000000e+00	0
1	2	33	34	5.95713229119401e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.85776218073158e+06	0.00000000000000e+00	1.36973510441178e+02	0.00000000000000e+00	0
1	2	34	35	6.44528851891429e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.57229267603466e+06	0.00000000000000e+00	1.49730366066519e+02	0.00000000000000e+00	0
1	2	35	36	6.91024943861938e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.34766084871763e+06	0.00000000000000e+00	1.45402635063363e+02	0.00000000000000e+00	0
1	2	36	37	7.42442795911086e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.19011608297676e+06	0.00000000000000e+00	1.60171613338317e+02	0.00000000000000e+00	0
1	2	37	38	7.99868731371716e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.01070522277544e+07	0.00000000000000e+00	1.33718856978417e+02	0.00000000000000e+00	0
1	2	38	39	8.63982916090898e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.11072962712733e+07	0.00000000000000e+00	1.44284550769159e+02	0.00000000000000e+00	0
1	2	39	40	9.34143470145104e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.22015082190460e+07	0.00000000000000e+00	1.42910169082263e+02	0.00000000000000e+00	0
1	2	40	41	1.01127993514053e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.34026630709391e+07	0.00000000000000e+00	1.35235409965693e+02	0.00000000000000e+00	0
1	2	41	42	1.09590213996456e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.47267417505398e+07	0.00000000000000e+00	1.40051088605329e+02	0.00000000000000e+00	0
1	2	42	43	1.18987071282023e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.61936479302700e+07	0.00000000000000e+00	1.63897666996113e+02	0.00000000000000e+00	0
1	2	43	44	1.29427245758414e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.78284870119503e+07	0.00000000000000e+00	1.61068773799262e+02	0.00000000000000e+00	0
1	2	44	45	1.41186932303306e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.96633891706997e+07	0.00000000000000e+00	1.54510312418340e+02	0.00000000000000e+00	0
1	2	45	46	1.54476875096275e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.17400898502907e+07	0.00000000000000e+00	1.52376500603097e+02	0.00000000000000e+00	0
